"Adversaries may attempt to render the system unable to boot by overwriting critical data located in structures such as the master boot record (MBR) or partition table.",IMPACT
"Adversaries may modify the configuration settings of a domain to evade defenses and/or escalate privileges in domain environments.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"Domains provide a centralized means of managing how computer resources (ex: computers, user accounts) can act, and interact with each other, on a network.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"The policy of the domain also includes configuration settings that may apply between domains in a multi-domain/forest environment.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"Modifications to domain settings may include altering domain Group Policy Objects (GPOs) or changing trust settings for domains, including federation trusts.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"With sufficient permissions, adversaries can modify domain policy settings.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"Since domain configuration settings control many of the interactions within the Active Directory (AD) environment, there are a great number of potential attacks that can stem from this abuse.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"Examples of such abuse include modifying GPOs to push a malicious [Scheduled Task] to computers throughout the domain environment, and then revert the change to remove suspicious indicators.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"Adversaries may add new domain trusts or modify the properties of existing domain trusts to evade defenses and/or elevate privileges.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"Domain trust details, such as whether or not a domain is federated, allow authentication and authorization properties to apply between domains for the purpose of accessing shared resources.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
", without the need to compromise the signing certificate to forge new credentials.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"Instead, an adversary can manipulate domain trusts to add their own signing certificate.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"Adversaries may modify Group Policy Objects (GPOs) to subvert the intended discretionary access controls for a domain, usually with the intention of escalating privileges on the domain.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"Group policy allows for centralized management of user and computer settings in Active Directory (AD).",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"GPOs are containers for group policy settings made up of files stored within a predicable network path \\&lt;DOMAIN&gt;\SYSVOL\&lt;DOMAIN&gt;\Policies\.",DEFENSE_EVASION,PRIVILEGE_ESCALATION
"Adversaries may attempt to gather information on domain trust relationships that may be used to identify lateral movement opportunities in Windows multi-domain/forest environments.",DISCOVERY
"Domain trusts provide a mechanism for a domain to allow access to resources based on the authentication procedures of another domain.",DISCOVERY
"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing.",INITIAL_ACCESS
"With this technique, the user's web browser is typically targeted for exploitation, but adversaries may also use compromised websites for non-exploitation behavior such as acquiring [Application Access Token].",INITIAL_ACCESS
"Multiple ways of delivering exploit code to a browser exist, including:  * A legitimate website is compromised where adversaries have injected some form of malicious code such as JavaScript, iFrames, and cross-site scripting.",INITIAL_ACCESS
"* Malicious ads are paid for and served through legitimate ad providers.",INITIAL_ACCESS
"* Built-in web application interfaces are leveraged for the insertion of any other kind of object that can be used to display web content or contain a script that executes on the visiting client (e.",INITIAL_ACCESS
"forum posts, comments, and other user controllable web content).",INITIAL_ACCESS
"Often the website used by an adversary is one visited by a specific community, such as government, a particular industry, or region, where the goal is to compromise a specific user or set of users based on a shared interest.",INITIAL_ACCESS
"This kind of targeted campaign is often referred to a strategic web compromise or watering hole attack.",INITIAL_ACCESS
"There are several known examples of this occurring.",INITIAL_ACCESS
"Adversaries may dynamically establish connections to command and control infrastructure to evade common detections and remediations.",COMMAND_AND_CONTROL
"This may be achieved by using malware that shares a common algorithm with the infrastructure the adversary uses to receive the malware's communications.",COMMAND_AND_CONTROL
"These calculations can be used to dynamically adjust parameters such as the domain name, IP address, or port number the malware uses for command and control.",COMMAND_AND_CONTROL
"Adversaries may use dynamic resolution for the purpose of [Fallback Channels].",COMMAND_AND_CONTROL
"When contact is lost with the primary command and control server malware may employ dynamic resolution as a means to reestablishing command and control.",COMMAND_AND_CONTROL
"Adversaries may perform calculations on addresses returned in DNS results to determine which port and IP address to use for command and control, rather than relying on a predetermined port number or the actual returned IP address.",COMMAND_AND_CONTROL
"A IP and/or port number calculation can be used to bypass egress filtering on a C2 channel.",COMMAND_AND_CONTROL
"Adversaries may make use of Domain Generation Algorithms (DGAs) to dynamically identify a destination domain for command and control traffic rather than relying on a list of static IP addresses or domains.",COMMAND_AND_CONTROL
"This has the advantage of making it much harder for defenders to block, track, or take over the command and control channel, as there potentially could be thousands of domains that malware can check for instructions.",COMMAND_AND_CONTROL
"Adversaries may use Fast Flux DNS to hide a command and control channel behind an array of rapidly changing IP addresses linked to a single domain resolution.",COMMAND_AND_CONTROL
"This technique uses a fully qualified domain name, with multiple IP addresses assigned to it which are swapped with high frequency, using a combination of round robin IP addressing and short Time-To-Live (TTL) for a DNS resource record.",COMMAND_AND_CONTROL
"In contrast, the ""double-flux"" method registers and de-registers an address as part of the DNS Name Server record list for the DNS zone, providing additional resilience for the connection.",COMMAND_AND_CONTROL
"With double-flux additional hosts can act as a proxy to the C2 host, further insulating the true source of the C2 channel.",COMMAND_AND_CONTROL
"Adversaries may target user email to collect sensitive information.",COLLECTION
"Emails may contain sensitive data, including trade secrets or personal information, that can prove valuable to adversaries.",COLLECTION
"Adversaries can collect or forward email from mail servers or clients.",COLLECTION
"Adversaries may setup email forwarding rules to collect sensitive information.",COLLECTION
"Adversaries may abuse email-forwarding rules to monitor the activities of a victim, steal information, and further gain intelligence on the victim or the victim’s organization to use as part of further exploits or operations.",COLLECTION
"Adversaries may target user email on local systems to collect sensitive information.",COLLECTION
"Files containing email data can be acquired from a user’s local system, such as Outlook storage or cache files.",COLLECTION
"Outlook stores data locally in offline data files with an extension of.",COLLECTION
"Outlook 2010 and later supports.",COLLECTION
"ost file sizes up to 50GB, while earlier versions of Outlook support up to 20GB.",COLLECTION
"Adversaries may target an Exchange server, Office 365, or Google Workspace to collect sensitive information.",COLLECTION
"Adversaries may leverage a user's credentials and interact directly with the Exchange server to acquire information from within a network.",COLLECTION
"Adversaries may also access externally facing Exchange services, Office 365, or Google Workspace to access email using credentials or access tokens.",COLLECTION
"Tools such as [MailSniper] can be used to automate searches for specific keywords.",COLLECTION
"Adversaries may employ a known encryption algorithm to conceal command and control traffic rather than relying on any inherent protections provided by a communication protocol.",COMMAND_AND_CONTROL
"Despite the use of a secure algorithm, these implementations may be vulnerable to reverse engineering if secret keys are encoded and/or generated within malware samples/configuration files.",COMMAND_AND_CONTROL
"Adversaries may employ a known asymmetric encryption algorithm to conceal command and control traffic rather than relying on any inherent protections provided by a communication protocol.",COMMAND_AND_CONTROL
"Asymmetric cryptography, also known as public key cryptography, uses a keypair per party: one public that can be freely distributed, and one private.",COMMAND_AND_CONTROL
"Due to how the keys are generated, the sender encrypts data with the receiver’s public key and the receiver decrypts the data with their private key.",COMMAND_AND_CONTROL
"This ensures that only the intended recipient can read the encrypted data.",COMMAND_AND_CONTROL
"Common public key encryption algorithms include RSA and ElGamal.",COMMAND_AND_CONTROL
"For efficiency, many protocols (including SSL/TLS) use symmetric cryptography once a connection is established, but use asymmetric cryptography to establish or transmit a key.",COMMAND_AND_CONTROL
"As such, these protocols are classified as [Asymmetric Cryptography].",COMMAND_AND_CONTROL
"Adversaries may employ a known symmetric encryption algorithm to conceal command and control traffic rather than relying on any inherent protections provided by a communication protocol.",COMMAND_AND_CONTROL
"Symmetric encryption algorithms use the same key for plaintext encryption and ciphertext decryption.",COMMAND_AND_CONTROL
"Common symmetric encryption algorithms include AES, DES, 3DES, Blowfish, and RC4.",COMMAND_AND_CONTROL
"Adversaries may perform Endpoint Denial of Service (DoS) attacks to degrade or block the availability of services to users.",IMPACT
"Endpoint DoS can be performed by exhausting the system resources those services are hosted on or exploiting the system to cause a persistent crash condition.",IMPACT
"Example services include websites, email services, DNS, and web-based applications.",IMPACT
"Adversaries have been observed conducting DoS attacks for political purposes.",IMPACT
"Adversaries may target resource intensive features of applications to cause a denial of service (DoS), denying availability to those applications.",IMPACT
"For example, specific features in web applications may be highly resource intensive.",IMPACT
"Repeated requests to those features may be able to exhaust system resources and deny access to the application or the server itself.",IMPACT
"Adversaries may exploit software vulnerabilities that can cause an application or system to crash and deny availability to users.",IMPACT
"etc.",IMPACT
"which may further cause a DoS condition and deny availability to critical information, applications and/or systems.",IMPACT
"Adversaries may launch a denial of service (DoS) attack targeting an endpoint's operating system (OS).",IMPACT
"A system's OS is responsible for managing the finite resources as well as preventing the entire system from being overwhelmed by excessive demands on its capacity.",IMPACT
"These attacks do not need to exhaust the actual resources on a system; the attacks may simply exhaust the limits and available resources that an OS self-imposes.",IMPACT
"Different ways to achieve this exist, including TCP state-exhaustion attacks such as SYN floods and ACK floods.",IMPACT
"Adversaries may target the different network services provided by systems to conduct a denial of service (DoS).",IMPACT
"Adversaries often target the availability of DNS and web services, however others have been targeted as well.",IMPACT
"Adversaries may break out of a container to gain access to the underlying host.",PRIVILEGE_ESCALATION
"This can allow an adversary access to other containerized resources from the host level or to the host itself.",PRIVILEGE_ESCALATION
"In principle, containerized resources should provide a clear separation of application functionality and be isolated from the host environment.",PRIVILEGE_ESCALATION
"Gaining access to the host may provide the adversary with the opportunity to achieve follow-on objectives, such as establishing persistence, moving laterally within the environment, or setting up a command and control channel on the host.",PRIVILEGE_ESCALATION
"Adversaries may create and cultivate accounts with services that can be used during targeting.",RESOURCE_DEVELOPMENT
"Adversaries can create accounts that can be used to build a persona to further operations.",RESOURCE_DEVELOPMENT
"Persona development consists of the development of public information, presence, history and appropriate affiliations.",RESOURCE_DEVELOPMENT
"This development could be applied to social media, website, or other publicly available information that could be referenced and scrutinized for legitimacy over the course of an operation using that persona or identity.",RESOURCE_DEVELOPMENT
"Adversaries may create email accounts that can be used during targeting.",RESOURCE_DEVELOPMENT
"Adversaries can use accounts created with email providers to further their operations, such as leveraging them to conduct [Phishing for Information] or [Phishing].",RESOURCE_DEVELOPMENT
"Adversaries may create and cultivate social media accounts that can be used during targeting.",RESOURCE_DEVELOPMENT
"Adversaries can create social media accounts that can be used to build a persona to further operations.",RESOURCE_DEVELOPMENT
"Persona development consists of the development of public information, presence, history and appropriate affiliations.",RESOURCE_DEVELOPMENT
"Adversaries may establish persistence and/or elevate privileges using system mechanisms that trigger execution based on specific events.",PERSISTENCE,PRIVILEGE_ESCALATION
"Various operating systems have means to monitor and subscribe to events such as logons or other user activity such as running specific applications/binaries.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may abuse these mechanisms as a means of maintaining persistent access to a victim via repeatedly executing malicious code.",PERSISTENCE,PRIVILEGE_ESCALATION
"After gaining access to a victim system, adversaries may create/modify event triggers to point to malicious content that will be executed whenever the event trigger is invoked.",PERSISTENCE,PRIVILEGE_ESCALATION
"Since the execution can be proxied by an account with higher permissions, such as SYSTEM or service accounts, an adversary may be able to abuse these triggered execution mechanisms to escalate their privileges.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence and/or elevate privileges by executing malicious content triggered by accessibility features.",PERSISTENCE,PRIVILEGE_ESCALATION
"Windows contains accessibility features that may be launched with a key combination before a user has logged in (ex: when the user is on the Windows logon screen).",PERSISTENCE,PRIVILEGE_ESCALATION
"An adversary can modify the way these programs are launched to get a command prompt or backdoor without logging in to the system.",PERSISTENCE,PRIVILEGE_ESCALATION
"Two common accessibility programs are C:\Windows\System32\sethc.",PERSISTENCE,PRIVILEGE_ESCALATION
"exe, launched when the shift key is pressed five times and C:\Windows\System32\utilman.",PERSISTENCE,PRIVILEGE_ESCALATION
"exe, launched when the Windows + U key combination is pressed.",PERSISTENCE,PRIVILEGE_ESCALATION
"The sethc.",PERSISTENCE,PRIVILEGE_ESCALATION
"exe program is often referred to as ""sticky keys"", and has been used by adversaries for unauthenticated access through a remote desktop login screen.",PERSISTENCE,PRIVILEGE_ESCALATION
"* On-Screen Keyboard: C:\Windows\System32\osk.",PERSISTENCE,PRIVILEGE_ESCALATION
"exe * Magnifier: C:\Windows\System32\Magnify.",PERSISTENCE,PRIVILEGE_ESCALATION
"exe * Narrator: C:\Windows\System32\Narrator.",PERSISTENCE,PRIVILEGE_ESCALATION
"exe * Display Switcher: C:\Windows\System32\DisplaySwitch.",PERSISTENCE,PRIVILEGE_ESCALATION
"exe * App Switcher: C:\Windows\System32\AtBroker.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence and/or elevate privileges by executing malicious content triggered by AppCert DLLs loaded into processes.",PERSISTENCE,PRIVILEGE_ESCALATION
"Dynamic-link libraries (DLLs) that are specified in the AppCertDLLs Registry key under HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager\ are loaded into every process that calls the ubiquitously used application programming interface (API) functions CreateProcess, CreateProcessAsUser, CreateProcessWithLoginW, CreateProcessWithTokenW, or WinExec.",PERSISTENCE,PRIVILEGE_ESCALATION
", this value can be abused to obtain elevated privileges by causing a malicious DLL to be loaded and run in the context of separate processes on the computer.",PERSISTENCE,PRIVILEGE_ESCALATION
"Malicious AppCert DLLs may also provide persistence by continuously being triggered by API activity.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence and/or elevate privileges by executing malicious content triggered by AppInit DLLs loaded into processes.",PERSISTENCE,PRIVILEGE_ESCALATION
"Dynamic-link libraries (DLLs) that are specified in the AppInit_DLLs value in the Registry keys HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Windows or HKEY_LOCAL_MACHINE\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Windows are loaded by user32.",PERSISTENCE,PRIVILEGE_ESCALATION
"dll into every process that loads user32.",PERSISTENCE,PRIVILEGE_ESCALATION
"In practice this is nearly every program, since user32.",PERSISTENCE,PRIVILEGE_ESCALATION
"dll is a very common library.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence and/or elevate privileges by executing malicious content triggered by application shims.",PERSISTENCE,PRIVILEGE_ESCALATION
"The Microsoft Windows Application Compatibility Infrastructure/Framework (Application Shim) was created to allow for backward compatibility of software as the operating system codebase changes over time.",PERSISTENCE,PRIVILEGE_ESCALATION
"For example, the application shimming feature allows developers to apply fixes to applications (without rewriting code) that were created for Windows XP so that it will work with Windows 10.",PERSISTENCE,PRIVILEGE_ESCALATION
"Shims can also be abused to establish persistence by continuously being invoked by affected programs.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence by executing malicious content triggered by a file type association.",PERSISTENCE,PRIVILEGE_ESCALATION
"When a file is opened, the default program used to open the file (also called the file association or handler) is checked.",PERSISTENCE,PRIVILEGE_ESCALATION
"File association selections are stored in the Windows Registry and can be edited by users, administrators, or programs that have Registry access or by administrators using the built-in assoc utility.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence by executing malicious content triggered by hijacked references to Component Object Model (COM) objects.",PERSISTENCE,PRIVILEGE_ESCALATION
"COM is a system within Windows to enable interaction between software components through the operating system.",PERSISTENCE,PRIVILEGE_ESCALATION
"An adversary is likely to hijack objects that are used frequently enough to maintain a consistent level of persistence, but are unlikely to break noticeable functionality within the system as to avoid system instability that could lead to detection.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may gain persistence and elevate privileges by executing malicious content triggered by the Event Monitor Daemon (emond).",PERSISTENCE,PRIVILEGE_ESCALATION
"Emond is a [Launch Daemon] that accepts events from various services, runs them through a simple rules engine, and takes action.",PERSISTENCE,PRIVILEGE_ESCALATION
"The emond binary at /sbin/emond will load any rules from the /etc/emond.",PERSISTENCE,PRIVILEGE_ESCALATION
"d/rules/ directory and take action once an explicitly defined event takes place.",PERSISTENCE,PRIVILEGE_ESCALATION
"The rule files are in the plist format and define the name, event type, and action to take.",PERSISTENCE,PRIVILEGE_ESCALATION
"Some examples of event types include system startup and user authentication.",PERSISTENCE,PRIVILEGE_ESCALATION
"Examples of actions are to run a system command or send an email.",PERSISTENCE,PRIVILEGE_ESCALATION
"The emond service will not launch if there is no file present in the QueueDirectories path /private/var/db/emondClients, specified in the [Launch Daemon] configuration file at/System/Library/LaunchDaemons/com.",PERSISTENCE,PRIVILEGE_ESCALATION
"apple.",PERSISTENCE,PRIVILEGE_ESCALATION
"emond.",PERSISTENCE,PRIVILEGE_ESCALATION
"plist.",PERSISTENCE,PRIVILEGE_ESCALATION
"service.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence and/or elevate privileges by executing malicious content triggered by Image File Execution Options (IFEO) debuggers.",PERSISTENCE,PRIVILEGE_ESCALATION
"IFEOs enable a developer to attach a debugger to an application.",PERSISTENCE,PRIVILEGE_ESCALATION
"When a process is created, a debugger present in an application’s IFEO will be prepended to the application’s name, effectively launching the new process under the debugger (e.",PERSISTENCE,PRIVILEGE_ESCALATION
", C:\dbg\ntsd.",PERSISTENCE,PRIVILEGE_ESCALATION
"exe -g  notepad.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence by executing malicious content triggered by the execution of tainted binaries.",PERSISTENCE,PRIVILEGE_ESCALATION
"Mach-O binaries have a series of headers that are used to perform certain operations when a binary is loaded.",PERSISTENCE,PRIVILEGE_ESCALATION
"The LC_LOAD_DYLIB header in a Mach-O binary tells macOS and OS X which dynamic libraries (dylibs) to load during execution time.",PERSISTENCE,PRIVILEGE_ESCALATION
"These can be added ad-hoc to the compiled binary as long as adjustments are made to the rest of the fields and dependencies.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence by executing malicious content triggered by Netsh Helper DLLs.",PERSISTENCE,PRIVILEGE_ESCALATION
"Netsh.",PERSISTENCE,PRIVILEGE_ESCALATION
"exe (also referred to as Netshell) is a command-line scripting utility used to interact with the network configuration of a system.",PERSISTENCE,PRIVILEGE_ESCALATION
"It contains functionality to add helper DLLs for extending functionality of the utility.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may gain persistence and elevate privileges by executing malicious content triggered by PowerShell profiles.",PERSISTENCE,PRIVILEGE_ESCALATION
"A PowerShell profile  (profile.",PERSISTENCE,PRIVILEGE_ESCALATION
"ps1) is a script that runs when [PowerShell] starts and can be used as a logon script to customize user environments.",PERSISTENCE,PRIVILEGE_ESCALATION
"[PowerShell] supports several profiles depending on the user or host program.",PERSISTENCE,PRIVILEGE_ESCALATION
"For example, there can be different profiles for [PowerShell] host programs such as the PowerShell console, PowerShell ISE or Visual Studio Code.",PERSISTENCE,PRIVILEGE_ESCALATION
"An administrator can also configure a profile that applies to all users and host programs on the local computer.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence by executing malicious content triggered by user inactivity.",PERSISTENCE,PRIVILEGE_ESCALATION
"Screensavers are programs that execute after a configurable time of user inactivity and consist of Portable Executable (PE) files with a.",PERSISTENCE,PRIVILEGE_ESCALATION
"scr file extension.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence by executing malicious content triggered by an interrupt signal.",PERSISTENCE,PRIVILEGE_ESCALATION
"The trap command allows programs and shells to specify commands that will be executed upon receiving interrupt signals.",PERSISTENCE,PRIVILEGE_ESCALATION
"A common situation is a script allowing for graceful termination and handling of common keyboard interrupts like ctrl+c and ctrl+d.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries can use this to register code to be executed when the shell encounters specific interrupts as a persistence mechanism.",PERSISTENCE,PRIVILEGE_ESCALATION
"Trap commands are of the following format trap 'command list' signals where ""command list"" will be executed when ""signals"" are received.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence through executing malicious commands triggered by a user’s shell.",PERSISTENCE,PRIVILEGE_ESCALATION
"User [Unix Shell]s execute several configuration scripts at different points throughout the session based on events.",PERSISTENCE,PRIVILEGE_ESCALATION
"For example, when a user opens a command-line interface or remotely logs in (such as via SSH) a login shell is initiated.",PERSISTENCE,PRIVILEGE_ESCALATION
"The login shell executes scripts from the system (/etc) and the user’s home directory (~/) to configure the environment.",PERSISTENCE,PRIVILEGE_ESCALATION
"All login shells on a system use /etc/profile when initiated.",PERSISTENCE,PRIVILEGE_ESCALATION
"These configuration scripts run at the permission level of their directory and are often used to set environment variables, create aliases, and customize the user’s environment.",PERSISTENCE,PRIVILEGE_ESCALATION
"When the shell exits or terminates, additional shell scripts are executed to ensure the shell exits appropriately.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may attempt to establish persistence by inserting commands into scripts automatically executed by shells.",PERSISTENCE,PRIVILEGE_ESCALATION
"Using bash as an example, the default shell for most GNU/Linux systems, adversaries may add commands that launch malicious binaries into the /etc/profile and /etc/profile.",PERSISTENCE,PRIVILEGE_ESCALATION
"d files.",PERSISTENCE,PRIVILEGE_ESCALATION
"The login shell then configures the user environment with ~/.",PERSISTENCE,PRIVILEGE_ESCALATION
"zprofile and ~/.",PERSISTENCE,PRIVILEGE_ESCALATION
"zlogin.",PERSISTENCE,PRIVILEGE_ESCALATION
"The interactive shell uses the ~/.",PERSISTENCE,PRIVILEGE_ESCALATION
"zshrc to configure the user environment.",PERSISTENCE,PRIVILEGE_ESCALATION
"Upon exiting, /etc/zlogout and ~/.",PERSISTENCE,PRIVILEGE_ESCALATION
"zlogout are executed.",PERSISTENCE,PRIVILEGE_ESCALATION
"For legacy programs, macOS executes /etc/bashrc on startup.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may establish persistence and elevate privileges by executing malicious content triggered by a Windows Management Instrumentation (WMI) event subscription.",PERSISTENCE,PRIVILEGE_ESCALATION
"WMI can be used to install event filters, providers, consumers, and bindings that execute code when a defined event occurs.",PERSISTENCE,PRIVILEGE_ESCALATION
"Examples of events that may be subscribed to are the wall clock time, user loging, or the computer's uptime.",PERSISTENCE,PRIVILEGE_ESCALATION
"and thus may result in elevated SYSTEM privileges.",PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may use execution guardrails to constrain execution or actions based on adversary supplied and environment specific conditions that are expected to be present on the target.",DEFENSE_EVASION
"Guardrails ensure that a payload only executes against an intended target and reduces collateral damage from an adversary’s campaign.",DEFENSE_EVASION
"may involve checking for known sandbox values and continuing with execution only if there is no match, the use of guardrails will involve checking for an expected target-specific value and only continuing with execution if there is such a match.",DEFENSE_EVASION
"Adversaries may environmentally key payloads or other features of malware to evade defenses and constraint execution to a specific target environment.",DEFENSE_EVASION
"Environmental keying uses cryptography to constrain execution or actions based on adversary supplied environment specific conditions that are expected to be present on the target.",DEFENSE_EVASION
"Environmental keying is an implementation of [Execution Guardrails] that utilizes cryptographic techniques for deriving encryption/decryption keys from specific types of values in a given computing environment.",DEFENSE_EVASION
"may involve checking for known sandbox values and continuing with execution only if there is no match, the use of environmental keying will involve checking for an expected target-specific value that must match for decryption and subsequent execution to be successful.",DEFENSE_EVASION
"Adversaries may steal data by exfiltrating it over a different protocol than that of the existing command and control channel.",EXFILTRATION
"The data may also be sent to an alternate network location from the main command and control server.",EXFILTRATION
"Alternate protocols include FTP, SMTP, HTTP/S, DNS, SMB, or any other network protocol not being used as the main command and control channel.",EXFILTRATION
"Different protocol channels could also include Web services such as cloud storage.",EXFILTRATION
"Adversaries may also opt to encrypt and/or obfuscate these alternate channels.",EXFILTRATION
"[Exfiltration Over Alternative Protocol] can be done using various common operating system utilities such as [Net]/SMB or FTP.",EXFILTRATION
"Adversaries may steal data by exfiltrating it over an asymmetrically encrypted network protocol other than that of the existing command and control channel.",EXFILTRATION
"The data may also be sent to an alternate network location from the main command and control server.",EXFILTRATION
"Asymmetric encryption algorithms are those that use different keys on each end of the channel.",EXFILTRATION
"Also known as public-key cryptography, this requires pairs of cryptographic keys that can encrypt/decrypt data from the corresponding key.",EXFILTRATION
"Each end of the communication channels requires a private key (only in the procession of that entity) and the public key of the other entity.",EXFILTRATION
"The public keys of each entity are exchanged before encrypted communications begin.",EXFILTRATION
"Network protocols that use asymmetric encryption (such as HTTPS/TLS/SSL) often utilize symmetric encryption once keys are exchanged.",EXFILTRATION
"Adversaries may opt to use these encrypted mechanisms that are baked into a protocol.",EXFILTRATION
"Adversaries may steal data by exfiltrating it over a symmetrically encrypted network protocol other than that of the existing command and control channel.",EXFILTRATION
"The data may also be sent to an alternate network location from the main command and control server.",EXFILTRATION
"Symmetric encryption algorithms are those that use shared or the same keys/secrets on each end of the channel.",EXFILTRATION
"This requires an exchange or pre-arranged agreement/possession of the value used to encrypt and decrypt data.",EXFILTRATION
"Network protocols that use asymmetric encryption often utilize symmetric encryption once keys are exchanged, but adversaries may opt to manually share keys and implement symmetric cryptographic algorithms (ex: RC4, AES) vice using mechanisms that are baked into a protocol.",EXFILTRATION
"This may result in multiple layers of encryption (in protocols that are natively encrypted such as HTTPS) or encryption in protocols that not typically encrypted (such as HTTP or FTP).",EXFILTRATION
"Adversaries may steal data by exfiltrating it over an un-encrypted network protocol other than that of the existing command and control channel.",EXFILTRATION
"The data may also be sent to an alternate network location from the main command and control server.",EXFILTRATION
"Adversaries may opt to obfuscate this data, without the use of encryption, within network protocols that are natively unencrypted (such as HTTP, FTP, or DNS).",EXFILTRATION
"This may include custom or publicly available encoding/compression algorithms (such as base64) as well as embedding data within protocol headers and fields.",EXFILTRATION
"Adversaries may steal data by exfiltrating it over an existing command and control channel.",EXFILTRATION
"Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.",EXFILTRATION
"Adversaries may attempt to exfiltrate data over a different network medium than the command and control channel.",EXFILTRATION
"If the command and control network is a wired Internet connection, the exfiltration may occur, for example, over a WiFi connection, modem, cellular data connection, Bluetooth, or another radio frequency (RF) channel.",EXFILTRATION
"Adversaries may choose to do this if they have sufficient access or proximity, and the connection might not be secured or defended as well as the primary Internet-connected channel because it is not routed through the same enterprise network.",EXFILTRATION
"Adversaries may attempt to exfiltrate data over Bluetooth rather than the command and control channel.",EXFILTRATION
"If the command and control network is a wired Internet connection, an adversary may opt to exfiltrate data using a Bluetooth communication channel.",EXFILTRATION
"Adversaries may choose to do this if they have sufficient access and proximity.",EXFILTRATION
"Bluetooth connections might not be secured or defended as well as the primary Internet-connected channel because it is not routed through the same enterprise network.",EXFILTRATION
"Adversaries may attempt to exfiltrate data via a physical medium, such as a removable drive.",EXFILTRATION
"In certain circumstances, such as an air-gapped network compromise, exfiltration could occur via a physical medium or device introduced by a user.",EXFILTRATION
"Such media could be an external hard drive, USB drive, cellular phone, MP3 player, or other removable storage and processing device.",EXFILTRATION
"The physical medium or device could be used as the final exfiltration point or to hop between otherwise disconnected systems.",EXFILTRATION
"Adversaries may attempt to exfiltrate data over a USB connected physical device.",EXFILTRATION
"In certain circumstances, such as an air-gapped network compromise, exfiltration could occur via a USB device introduced by a user.",EXFILTRATION
"The USB device could be used as the final exfiltration point or to hop between otherwise disconnected systems.",EXFILTRATION
"Adversaries may use an existing, legitimate external Web service to exfiltrate data rather than their primary command and control channel.",EXFILTRATION
"Popular Web services acting as an exfiltration mechanism may give a significant amount of cover due to the likelihood that hosts within a network are already communicating with them prior to compromise.",EXFILTRATION
"Firewall rules may also already exist to permit traffic to these services.",EXFILTRATION
"Web service providers also commonly use SSL/TLS encryption, giving adversaries an added level of protection.",EXFILTRATION
"Adversaries may exfiltrate data to a cloud storage service rather than over their primary command and control channel.",EXFILTRATION
"Cloud storage services allow for the storage, edit, and retrieval of data from a remote cloud storage server over the Internet.",EXFILTRATION
"Examples of cloud storage services include Dropbox and Google Docs.",EXFILTRATION
"Exfiltration to these cloud storage services can provide a significant amount of cover to the adversary if hosts within the network are already communicating with the service.",EXFILTRATION
"Adversaries may exfiltrate data to a code repository rather than over their primary command and control channel.",EXFILTRATION
"Code repositories are often accessible via an API (ex: https://api.",EXFILTRATION
"github.",EXFILTRATION
"Access to these APIs are often over HTTPS, which gives the adversary an additional level of protection.",EXFILTRATION
"Exfiltration to a code repository can also provide a significant amount of cover to the adversary if it is a popular service already used by hosts within the network.",EXFILTRATION
